"Code","Length","Gear","Species","Group","Ref","Absolute","Abs.l.95","Abs.u.95","Efficiency","Eff.l.95","Eff.u.95"
"GAG",19,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",20,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",21,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",22,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",23,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",24,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",25,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",26,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",27,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",28,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",29,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",30,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",31,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",32,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",33,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",34,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",35,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",36,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",37,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",38,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",39,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",40,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",41,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",42,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",43,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",44,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",45,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",46,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",47,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",48,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",49,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",50,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",51,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",52,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",53,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",54,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",55,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",56,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",57,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",58,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",59,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",60,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",61,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",62,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",63,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",64,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",65,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",66,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",67,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",68,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",69,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",70,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",71,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",72,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",73,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",74,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",75,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",76,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",77,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",78,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",79,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",80,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",81,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",82,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",83,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",84,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",85,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",86,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",87,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",88,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",89,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",90,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",91,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",92,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",93,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",94,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",95,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",96,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",97,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",98,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",99,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",100,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",101,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",102,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",103,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",104,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",105,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",106,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",107,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",108,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",109,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",110,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",111,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",112,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",113,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",114,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",115,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",116,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",117,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",118,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",119,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",120,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",121,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",122,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",123,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",124,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",125,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",126,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",127,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",128,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",129,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",130,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",131,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",132,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",133,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",134,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",135,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",136,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",137,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",138,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",139,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",140,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",141,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",142,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",143,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",144,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",145,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",146,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",147,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",148,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",149,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",150,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",151,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",152,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",153,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",154,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",155,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",156,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",157,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",158,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",159,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",160,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",161,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",162,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",163,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",164,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",165,"GOV","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",0,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",1,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",2,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",3,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",4,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",5,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",6,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",7,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",8,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",9,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",10,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",11,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",12,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",13,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",14,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",15,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",16,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",17,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",18,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",19,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",20,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",21,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",22,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",23,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",24,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",25,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",26,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",27,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",28,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",29,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",30,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",31,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",32,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",33,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",34,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",35,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",36,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",37,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",38,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",39,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",40,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",41,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",42,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",43,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",44,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",45,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",46,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",47,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",48,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",49,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",50,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",51,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",52,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",53,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",54,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",55,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",56,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",57,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",58,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",59,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",60,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",61,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",62,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",63,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",64,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",65,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",66,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",67,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",68,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",69,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",70,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",71,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",72,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",73,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",74,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",75,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",76,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",77,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",78,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",79,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",80,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",81,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",82,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",83,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",84,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",85,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",86,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",87,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",88,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",89,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",90,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",91,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",92,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",93,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",94,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",95,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",96,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",97,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",98,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",99,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",100,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",101,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",102,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",103,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",104,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",105,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",106,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",107,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",108,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",109,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",110,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",111,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",112,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",113,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",114,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",115,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",116,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",117,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",118,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",119,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",120,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",121,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",122,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",123,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",124,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",125,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",126,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",127,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",128,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",129,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",130,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",131,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",132,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",133,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",134,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",135,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",136,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",137,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",138,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",139,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",140,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",141,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",142,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",143,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",144,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",145,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",146,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",147,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",148,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",149,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",150,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",151,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",152,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",153,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",154,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",155,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",156,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",157,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",158,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",159,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",160,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",161,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",162,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",163,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",164,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",165,"BEAM","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",0,"TR1","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",1,"TR1","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",2,"TR1","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",3,"TR1","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",4,"TR1","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",5,"TR1","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
"GAG",6,"TR1","Tope shark","GRP5","no",NA,NA,NA,NA,NA,NA
